t_offset_ms,rr_interval_ms,bpm_instantane
2533655,385,156
2534040,385,156
2534425,386,155
2534811,384,156
2535195,385,156
2535580,386,155
2535966,383,157
2536349,389,154
2536738,388,155
2537126,387,155
2537513,387,155
2537900,387,155
2538287,389,154
2538676,391,153
2539067,391,153
2539458,391,153
2539849,393,153
2540242,391,153
2540633,396,152
2541029,389,154
2541418,394,152
2541812,391,153
2542203,391,153
2542594,390,154
2542984,392,153
2543376,388,155
2543764,392,153
2544156,392,153
2544548,391,153
2544939,394,152
2545333,391,153
2545724,397,151
2546121,390,154
2546511,394,152
2546905,391,153
2547296,392,153
2547688,388,155
2548076,392,153
2548468,389,154
2548857,391,153
2549248,390,154
2549638,393,153
2550031,392,153
2550423,394,152
2550817,396,152
2551213,393,153
2551606,397,151
2552003,391,153
2552394,396,152
2552790,396,152
2553186,394,152
2553580,396,152
2553976,394,152
2554370,397,151
2554767,395,152
2555162,396,152
2555558,399,150
2555957,396,152
2556353,396,152
2556749,403,149
2557152,394,152
2557546,398,151
2557944,402,149
2558346,398,151
2558744,402,149
2559146,399,150
2559545,400,150
2559945,404,149
2560349,402,149
2560751,402,149
2561153,407,147
2561560,404,149
2561964,406,148
2562370,405,148
2562775,410,146
2563185,405,148
2563590,407,147
2563997,409,147
2564406,406,148
2564812,408,147
2565220,410,146
2565630,411,146
2566041,411,146
2566452,409,147
2566861,416,144
2567277,411,146
2567688,413,145
2568101,416,144
2568517,413,145
2568930,411,146
2569341,420,143
2569761,421,143
2570182,416,144
2570598,417,144
2571015,417,144
2571432,417,144
2571849,420,143
2572269,420,143
2572689,416,144
2573105,423,142
2573528,422,142
2573950,416,144
2574366,425,141
2574791,422,142
2575213,416,144
2575629,425,141
2576054,426,141
2576480,422,142
2576902,423,142
2577325,429,140
2577754,427,141
2578181,425,141
2578606,427,141
2579033,429,140
2579462,426,141
2579888,433,139
2580321,431,139
2580752,429,140
2581181,432,139
2581613,435,138
2582048,434,138
2582482,434,138
2582916,437,137
2583353,437,137
2583790,437,137
2584227,437,137
2584664,438,137
2585102,441,136
2585543,439,137
2585982,438,137
2586420,441,136
2586861,438,137
2587299,442,136
2587741,440,136
2588181,443,135
2588624,443,135
2589067,449,134
2589516,445,135
2589961,442,136
2590403,447,134
2590850,447,134
2591297,446,135
2591743,450,133
2592193,450,133
2592643,451,133
2593094,455,132
2593549,460,130
2594009,458,131
2594467,460,130
2594927,467,128
2595394,464,129
2595858,465,129
2596323,470,128
2596793,470,128
2597263,468,128
2597731,474,127
2598205,472,127
2598677,476,126
2599153,478,126
2599631,482,124
2600113,479,125
2600592,484,124
2601076,481,125
2601557,484,124
2602041,483,124
2602524,485,124
2603009,485,124
2603494,490,122
2603984,484,124
2604468,486,123
2604954,485,124
2605439,482,124
2605921,487,123
2606408,486,123
2606894,489,123
2607383,490,122
2607873,493,122
2608366,488,123
2608854,491,122
2609345,490,122
2609835,492,122
2610327,489,123
2610816,495,121
2611311,494,121
2611805,496,121
2612301,496,121
2612797,494,121
2613291,496,121
2613787,493,122
2614280,490,122
2614770,496,121
2615266,491,122
2615757,494,121
2616251,496,121
2616747,501,120
2617248,502,120
2617750,500,120
2618250,502,120
2618752,505,119
2619257,504,119
2619761,503,119
2620264,501,120
2620765,501,120
2621266,500,120
2621766,503,119
2622269,499,120
2622768,504,119
2623272,501,120
2623773,497,121
2624270,496,121
2624766,499,120
2625265,505,119
2625770,499,120
2626269,503,119
2626772,504,119
2627276,504,119
2627780,507,118
2628287,511,117
2628798,508,118
2629306,510,118
2629816,509,118
2630325,509,118
2630834,509,118
2631343,507,118
2631850,510,118
2632360,509,118
2632869,515,117
2633384,516,116
2633900,519,116
2634419,521,115
2634940,522,115
2635462,523,115
2635985,522,115
2636507,521,115
2637028,518,116
2637546,517,116
2638063,516,116
2638579,517,116
2639096,516,116
2639612,515,117
2640127,519,116
2640646,513,117
2641159,512,117
2641671,512,117
2642183,511,117
2642694,510,118
2643204,511,117
2643715,515,117
2644230,511,117
2644741,514,117
2645255,514,117
2645769,515,117
2646284,512,117
2646796,515,117
2647311,507,118
2647818,511,117
2648329,516,116
2648845,513,117
2649358,516,116
2649874,514,117
2650388,515,117
2650903,515,117
2651418,515,117
2651933,510,118
2652443,511,117
2652954,514,117
2653468,512,117
2653980,513,117
2654493,516,116
2655009,519,116
2655528,510,118
2656038,519,116
2656557,511,117
2657068,512,117
2657580,513,117
2658093,516,116
2658609,518,116
2659127,518,116
2659645,518,116
2660163,519,116
2660682,521,115
2661203,517,116
2661720,518,116
2662238,518,116
2662756,518,116
2663274,514,117
2663788,517,116
2664305,511,117
2664816,511,117
2665327,510,118
2665837,512,117
2666349,511,117
2666860,509,118
2667369,511,117
2667880,513,117
2668393,516,116
2668909,512,117
2669421,510,118
2669931,509,118
2670440,511,117
2670951,508,118
2671459,508,118
2671967,508,118
2672475,508,118
2672983,505,119
2673488,510,118
2673998,506,119
2674504,504,119
2675008,506,119
2675514,507,118
2676021,511,117
2676532,511,117
2677043,516,116
2677559,512,117
2678071,516,116
2678587,514,117
2679101,521,115
2679622,517,116
2680139,516,116
2680655,519,116
2681174,516,116
2681690,520,115
2682210,521,115
2682731,526,114
2683257,524,115
2683781,526,114
2684307,526,114
2684833,528,114
2685361,526,114
2685887,523,115
2686410,522,115
2686932,523,115
2687455,521,115
2687976,522,115
2688498,523,115
2689021,524,115
2689545,524,115
2690069,527,114
2690596,528,114
2691124,532,113
2691656,532,113
2692188,530,113
2692718,532,113
2693250,533,113
2693783,528,114
2694311,530,113
2694841,531,113
2695372,531,113
2695903,530,113
2696433,536,112
2696969,534,112
2697503,536,112
2698039,537,112
2698576,541,111
2699117,540,111
2699657,543,110
2700200,537,112
2700737,540,111
2701277,537,112
2701814,531,113
2702345,535,112
2702880,530,113
2703410,530,113
2703940,530,113
2704470,532,113
2705002,533,113
2705535,537,112
2706072,536,112
2706608,540,111
2707148,538,112
2707686,541,111
2708227,536,112
2708763,536,112
2709299,536,112
2709835,537,112
2710372,536,112
2710908,543,110
2711451,545,110
2711996,552,109
2712548,553,108
2713101,554,108
2713655,551,109
2714206,556,108
2714762,549,109
2715311,547,110
2715858,542,111
2716400,544,110
2716944,539,111
2717483,539,111
2718022,539,111
2718561,538,112
2719099,541,111
2719640,541,111
2720181,539,111
2720720,538,112
2721258,539,111
2721797,535,112
2722332,540,111
2722872,536,112
2723408,534,112
2723942,540,111
2724482,541,111
2725023,538,112
2725561,544,110
2726105,544,110
2726649,545,110
2727194,546,110
2727740,553,108
2728293,547,110
2728840,549,109
2729389,548,109
2729937,550,109
2730487,545,110
2731032,545,110
2731577,545,110
2732122,542,111
2732664,542,111
2733206,542,111
2733748,546,110
2734294,550,109
2734844,553,108
2735397,557,108
2735954,553,108
2736507,552,109
2737059,549,109
2737608,546,110
2738154,545,110
2738699,544,110
2739243,544,110
2739787,542,111
2740329,548,109
2740877,544,110
2741421,549,109
2741970,548,109
2742518,549,109
2743067,549,109
2743616,549,109
2744165,546,110
2744711,547,110
2745258,546,110
2745804,545,110
2746349,543,110
2746892,544,110
2747436,536,112
2747972,534,112
2748506,533,113
2749039,534,112
2749573,534,112
2750107,533,113
2750640,535,112
2751175,534,112
2751709,531,113
2752240,531,113
2752771,531,113
2753302,530,113
2753832,539,111
2754371,546,110
2754917,553,108
2755470,558,108
2756028,562,107
2756590,561,107
2757151,563,107
2757714,562,107
2758276,563,107
2758839,558,108
2759397,556,108
2759953,553,108
2760506,552,109
2761058,551,109
2761609,548,109
2762157,550,109
2762707,549,109
2763256,555,108
2763811,556,108
2764367,556,108
2764923,562,107
2765485,556,108
2766041,556,108
2766597,560,107
2767157,558,108
2767715,556,108
2768271,559,107
2768830,562,107
2769392,561,107
2769953,568,106
2770521,569,105
2771090,574,105
2771664,569,105
2772233,577,104
2772810,574,105
2773384,570,105
2773954,569,105
2774523,566,106
2775089,562,107
2775651,561,107
2776212,560,107
2776772,559,107
2777331,554,108
2777885,555,108
2778440,554,108
2778994,550,109
2779544,549,109
2780093,547,110
2780640,544,110
2781184,544,110
2781728,538,112
2782266,539,111
2782805,536,112
2783341,534,112
2783875,536,112
2784411,537,112
2784948,544,110
2785492,548,109
2786040,551,109
2786591,552,109
2787143,551,109
2787694,551,109
2788245,549,109
2788794,549,109
2789343,546,110
2789889,546,110
2790435,544,110
2790979,541,111
2791520,541,111
2792061,541,111
2792602,547,110
2793149,547,110
2793696,554,108
2794250,561,107
2794811,564,106
2795375,569,105
2795944,566,106
2796510,568,106
2797078,568,106
2797646,566,106
2798212,567,106
2798779,561,107
2799340,559,107
2799899,558,108
2800457,556,108
2801013,558,108
2801571,556,108
2802127,557,108
2802684,562,107
2803246,563,107
2803809,564,106
2804373,561,107
2804934,563,107
2805497,558,108
2806055,555,108
2806610,553,108
2807163,547,110
2807710,545,110
2808255,546,110
2808801,543,110
2809344,542,111
2809886,543,110
2810429,543,110
2810972,548,109
2811520,555,108
2812075,562,107
2812637,562,107
2813199,564,106
2813763,562,107
2814325,564,106
2814889,558,108
2815447,559,107
2816006,554,108
2816560,551,109
2817111,548,109
2817659,549,109
2818208,549,109
2818757,556,108
2819313,563,107
2819876,565,106
2820441,567,106
2821008,565,106
2821573,564,106
2822137,562,107
2822699,563,107
2823262,559,107
2823821,557,108
2824378,557,108
2824935,554,108
2825489,553,108
2826042,558,108
2826600,561,107
2827161,567,106
2827728,572,105
2828300,575,104
2828875,577,104
2829452,569,105
2830021,569,105
2830590,568,106
2831158,566,106
2831724,565,106
2832289,564,106
2832853,567,106
2833420,564,106
2833984,568,106
2834552,572,105
2835124,568,106
2835692,570,105
2836262,567,106
2836829,563,107
2837392,561,107
2837953,564,106
2838517,572,105
2839089,577,104
2839666,579,104
2840245,584,103
2840829,586,102
2841415,588,102
2842003,592,101
2842595,580,103
2843175,577,104
2843752,571,105
2844323,568,106
2844891,565,106
2845456,565,106
2846021,567,106
2846588,569,105
2847157,573,105
2847730,575,104
2848305,577,104
2848882,570,105
2849452,574,105
2850026,567,106
2850593,568,106
2851161,561,107
2851722,557,108
2852279,552,109
2852831,545,110
2853376,548,109
2853924,421,143
2854345,684,88
2855029,554,108
2855583,551,109
2856134,554,108
2856688,548,109
2857236,551,109
2857787,548,109
2858335,553,108
2858888,554,108
2859442,565,106
2860007,567,106
2860574,579,104
2861153,577,104
2861730,584,103
2862314,581,103
2862895,581,103
2863476,577,104
2864053,571,105
2864624,571,105
2865195,563,107
2865758,567,106
2866325,559,107
2866884,562,107
2867446,550,109
2867996,560,107
2868556,554,108
2869110,556,108
2869666,550,109
2870216,556,108
2870772,555,108
2871327,561,107
2871888,559,107
2872447,560,107
2873007,560,107
2873567,556,108
2874123,563,107
2874686,554,108
2875240,554,108
2875794,553,108
2876347,559,107
2876906,555,108
2877461,559,107
2878020,560,107
2878580,563,107
2879143,563,107
2879706,563,107
2880269,568,106
2880837,561,107
2881398,562,107
2881960,563,107
2882523,563,107
2883086,556,108
2883642,563,107
2884205,560,107
2884765,562,107
2885327,563,107
2885890,563,107
2886453,563,107
2887016,563,107
2887579,563,107
2888142,560,107
2888702,563,107
