t_offset_ms,bpm,breathing_rpm
4133843,147,
4134809,147,
4135765,148,
4137207,148,
4137644,148,
4138653,147,
4139609,147,
4140576,146,
4141531,146,
4142923,145,
4143924,144,
4144885,144,
4146804,143,
4146805,143,
4147709,142,
4148721,141,
4149665,141,
4150585,140,
4151545,140,
4152508,140,
4154009,139,
4154966,140,
4155923,140,
4156881,140,
4157849,140,
4158805,140,
4159767,140,
4160732,140,
4162171,140,
4162602,140,
4163606,140,
4164569,140,
4165523,140,
4166970,141,
4167932,141,
4168886,141,
4170331,141,
4170764,141,
4171707,141,
4172715,142,
4174112,141,
4174591,141,
4176573,141,
4176575,140,
4177529,140,
4178968,140,
4179923,139,
4180890,139,
4181849,138,
4182810,138,
4183768,137,
4184728,136,
4185688,135,
4186643,134,
4187607,134,
4188564,133,
4190009,133,
4190975,133,
4191930,132,
4192890,132,
4193852,132,
4194821,132,
4195770,131,
4196726,130,
4198126,130,
4198649,130,
4199628,131,
4200514,131,
4201512,131,
4202967,130,
4203885,130,
4205852,129,
4205853,129,
4206765,129,
4207767,129,
4208727,129,
4210176,129,
4210604,130,
4211609,129,
4212571,129,
4214482,128,
4214923,127,
4215924,126,
4216886,125,
4217788,125,
4218802,125,
4219768,125,
4221679,126,
4221680,126,
4223610,126,
4223611,126,
4224570,124,
4225526,123,
4227454,123,
4227872,122,
4228891,122,
4229851,122,
4230847,122,
4231769,123,
4232733,123,
4233692,124,
4234662,124,
4235607,125,
4236573,125,
4237533,126,
4238967,126,
4239938,126,
4240886,125,
4242812,125,
4242813,125,
4244224,126,
4244717,126,
4246653,127,
4246654,129,
4247610,129,
4248572,130,
4249532,130,
4250970,130,
4251938,131,
4252887,131,
4253852,132,
4254808,132,
4255772,133,
4256731,133,
4257687,134,
4258654,134,
4259615,134,
4261528,133,
4261965,133,
4262967,132,
4263929,132,
4264885,132,
4265848,132,
4266806,132,
4267765,132,
4268730,133,
4271613,134,
4271614,135,
4271614,135,
4272568,135,
4273533,136,
4274969,136,
4275931,137,
4277365,137,
4277846,137,
4278813,137,
4279779,138,
4280729,139,
4281684,139,
4282647,140,
4283610,140,
4285049,140,
4286010,140,
4286972,140,
4288412,139,
4288842,139,
4289855,138,
4290819,137,
4291725,137,
4292724,136,
4293702,135,
4294605,134,
4295567,134,
4296525,133,
4297486,133,
4298956,133,
4299885,133,
4300846,133,
4301802,133,
4302763,134,
4303723,134,
4304683,134,
4305643,135,
4306604,136,
4308567,136,
4308568,137,
4309527,137,
4310965,138,
4311924,138,
4312887,138,
4313851,138,
4314814,138,
4315774,138,
4316728,137,
4317691,137,
4318655,137,
4319613,137,
4320574,136,
4321526,135,
4322966,134,
4323924,133,
4324906,132,
4326336,131,
4326809,130,
4327773,129,
4328733,128,
4329693,126,
4330645,125,
4331611,123,
4332565,122,
4333539,121,
4334977,121,
4336408,120,
4336845,119,
4337847,119,
4338810,118,
4340246,118,
4340683,118,
4341690,117,
4342651,115,
4343609,114,
4344570,114,
4345533,114,
4346972,114,
4347930,113,
4348891,111,
4349849,109,
4351771,105,
4351772,103,
4352734,102,
4353690,102,
4355606,102,
4355608,103,
4356567,104,
4357537,104,
4358978,105,
4359938,104,
4360889,102,
4361846,103,
4362816,103,
4363777,104,
4364730,104,
4365689,104,
4366650,104,
4367612,104,
4368582,104,
4369531,103,
4370965,103,
4371929,99,
4372894,97,
4373850,97,
4374809,97,
4375770,98,
4376724,101,
4378174,105,
4378654,109,
4379616,111,
4380568,112,
4381519,112,
4382966,112,
4383933,112,
4384888,112,
4385856,112,
4386812,112,
4387773,111,
4388739,111,
4389689,110,
4390656,110,
4391608,110,
4392570,110,
4393528,110,
4394969,105,
4395930,103,
4396835,103,
4397846,103,
4398809,103,
4399770,103,
4400733,104,
4402651,104,
4403086,105,
4403613,105,
4404568,106,
4405528,106,
4406967,106,
4407932,107,
4408885,108,
4409849,108,
4410807,108,
4411770,105,
4412732,104,
4413692,102,
4414654,101,
4415608,101,
4416570,101,
4417531,102,
4418972,104,
4420902,106,
4420903,106,
4421864,106,
4422806,103,
4423769,103,
4424727,102,
4425687,103,
4426647,104,
4427608,104,
4428575,105,
4430015,105,
4430972,105,
4431935,104,
4432897,103,
4433853,102,
4434816,101,
4436248,101,
4436670,102,
4437695,103,
4439134,103,
4439567,104,
4440578,105,
4441539,105,
4442966,106,
4443928,107,
4444890,107,
4446822,106,
4446823,106,
4447782,107,
4449676,107,
4449677,108,
4450649,110,
4451606,111,
4452569,113,
4453531,112,
4454965,112,
4455927,110,
4456895,110,
4457856,110,
4459287,110,
4459727,110,
4460737,111,
4461698,111,
4462650,111,
4463625,112,
4464575,113,
4465536,113,
4467458,114,
4467885,115,
4468890,115,
4469849,115,
4470807,114,
4471795,113,
4472714,111,
4473697,109,
4474607,108,
4475577,108,
4476527,108,
4477487,108,
4478966,108,
4479887,108,
4480847,108,
4481807,107,
4482767,107,
4483724,106,
4484687,106,
4485693,106,
4487567,106,
4487570,107,
4488527,107,
4489487,107,
4490928,107,
4491888,106,
4492848,106,
4493807,106,
4494768,107,
4495728,108,
4496687,109,
4497648,110,
4498678,110,
4499556,110,
4500513,110,
4501487,110,
4503408,109,
4503886,109,
4504848,109,
4506289,108,
4506766,107,
4507727,106,
4508687,105,
4509648,104,
4510601,104,
4511566,104,
4512528,105,
4513969,106,
4514928,106,
4515887,105,
4516848,105,
4518289,104,
4518765,104,
4519728,104,
4521648,104,
4521651,105,
4522606,105,
4523569,104,
4524528,104,
4525529,103,
4526977,102,
4527939,101,
4528894,101,
4529852,101,
4530817,101,
4531771,101,
4532728,98,
4534653,97,
4534654,96,
4535617,95,
4536575,95,
4537535,96,
4538978,97,
4539937,98,
4540894,99,
4541807,99,
4543287,98,
4543768,98,
4544737,98,
4545697,98,
4546654,99,
4547616,101,
4548573,102,
4549531,103,
4550970,102,
4551925,101,
4552895,101,
4553855,101,
4554815,100,
4555774,101,
4556734,102,
4557692,103,
4558652,104,
4559608,105,
4560573,105,
4561537,105,
4562978,103,
4563934,97,
4564889,95,
4566809,94,
4566810,95,
4567770,96,
4568751,97,
4569676,99,
4570692,101,
4571567,102,
4572550,103,
4573488,102,
4574928,96,
4575942,89,
4576847,88,
4577808,87,
4578768,87,
4579728,89,
4581648,91,
4581650,93,
4583127,96,
4583612,97,
4584572,97,
4585528,86,
4586976,85,
4587933,84,
4588890,84,
4590331,85,
4591288,86,
4592252,88,
4592686,90,
4593690,91,
4594651,92,
4595616,92,
4596572,93,
4597526,94,
4598971,95,
4599937,95,
4600896,96,
4601858,95,
4602813,95,
4603771,95,
4604729,95,
4605687,96,
4606650,96,
4607615,97,
4608575,97,
4609534,97,
4610971,97,
4611931,96,
4612896,95,
4613857,95,
4614817,95,
4615781,95,
4616737,95,
4617692,95,
4619612,94,
4619613,91,
4620581,90,
4621539,89,
4622984,89,
4623915,90,
4624877,91,
4626811,92,
4626812,92,
4627743,91,
4628738,91,
4629716,90,
4630630,90,
4631571,93,
4632531,96,
4633488,98,
4634973,99,
4635937,99,
4636891,94,
4637872,85,
4638813,84,
4639772,83,
4640733,80,
4641690,80,
4642622,80,
4643568,81,
4644529,83,
4645487,87,
4646928,89,
4647934,93,
4648838,96,
4650755,97,
4650758,99,
4651716,100,
4652670,100,
4653633,100,
4654591,100,
4655569,101,
4656528,101,
4657487,102,
4658928,102,
4659875,98,
4660848,96,
4661807,94,
4662768,94,
4663729,93,
4664687,93,
4666608,93,
4666611,93,
4667562,93,
4668528,94,
4669487,94,
4670927,93,
4671940,93,
4672904,92,
4673849,92,
4674810,91,
4675768,91,
4676736,91,
4677701,92,
4678659,93,
4679609,95,
4680569,96,
4681537,96,
4682970,95,
4684369,95,
4684846,95,
4685811,95,
4687302,96,
4687727,98,
4688740,100,
4689688,101,
4690649,102,
4691610,104,
4693050,105,
4693531,105,
4694958,105,
4695929,105,
4696890,104,
4697850,104,
4698815,104,
4699774,103,
4700741,103,
4702652,103,
4702653,102,
4703624,103,
4704578,103,
4705536,103,
4706975,103,
4707928,103,
4708897,103,
4709853,103,
4710812,102,
4711782,102,
4713709,102,
4713710,102,
4714657,102,
4715618,101,
4716571,100,
4717531,100,
4718974,100,
4719932,100,
4720889,100,
4721834,100,
4722815,101,
4723767,102,
4724725,102,
4725689,102,
4726647,102,
4727604,102,
4728565,103,
4729525,103,
4731939,104,
4731940,104,
4732891,105,
4733853,106,
4734814,107,
4736738,107,
4736739,105,
4737693,103,
4738653,103,
4739612,102,
4740570,103,
4741530,103,
4742975,103,
4743934,103,
4744897,102,
4745856,102,
4746814,101,
4748255,101,
4749157,99,
4749632,97,
4751601,97,
4751603,98,
4752510,98,
4753489,99,
4754970,98,
4755929,98,
4756891,98,
4757858,97,
4758818,95,
4759770,94,
4760732,94,
4761688,94,
4762650,95,
4763616,96,
4764568,96,
4765535,95,
4766973,95,
4767944,94,
4769370,93,
4769853,92,
4771776,92,
4771777,92,
4772731,93,
4773689,94,
4774657,95,
4776089,95,
4776525,94,
4777538,91,
4779453,89,
4779933,87,
4780894,86,
4781809,86,
4782768,86,
4783790,88,
4784780,88,
4785683,89,
4786607,90,
4787569,91,
4788567,93,
4789527,94,
4790971,96,
4791935,98,
4792895,99,
4794816,99,
4795247,99,
4796736,99,
4796737,99,
4798663,99,
4798664,98,
4799617,98,
4800575,98,
4801472,98,
4802975,97,
4803944,96,
4804903,95,
4805856,92,
4806816,91,
4807770,90,
4808734,91,
4809697,91,
4810654,92,
4811616,93,
4812573,93,
4813533,93,
4814981,93,
4815889,93,
4816891,93,
4817860,94,
4818822,95,
4819768,96,
4820736,96,
4821689,96,
4822650,95,
4823611,95,
4824573,93,
4825531,93,
4826973,93,
4827931,93,
4828893,94,
4829853,93,
4830842,91,
4831816,89,
4832700,88,
4833649,88,
4834609,88,
4835615,89,
4836588,89,
4837533,90,
4838979,90,
4839936,90,
4840849,90,
4841855,90,
4842810,91,
4843771,91,
4845689,91,
4845689,89,
4846654,88,
4847610,87,
4848576,87,
4849537,87,
4851457,88,
4851889,88,
4852903,88,
4853855,88,
4854815,87,
4857210,87,
4857210,86,
4857648,86,
4858650,86,
4859614,86,
4861054,86,
4861490,86,
4862968,87,
4863930,88,
4864897,89,
4865856,90,
4866818,93,
4867777,96,
4868743,97,
4869696,97,
4870663,96,
4872582,87,
4872583,86,
4873539,84,
4874975,84,
4875933,84,
4877842,84,
4877843,84,
4878816,84,
4879776,84,
4881695,84,
4881696,84,
4882657,86,
4884095,88,
4884528,89,
4885537,89,
4886981,90,
4887941,91,
4888889,92,
4889856,92,
4891294,92,
4891728,91,
4892742,89,
4894652,89,
4894654,88,
4896093,88,
4896520,89,
4897539,90,
4898977,91,
4899937,91,
4900902,91,
4901852,91,
4902820,89,
4903773,89,
4904736,87,
4905698,87,
4906658,87,
4907614,87,
4908569,89,
4909538,89,
4910983,91,
4911935,91,
4912897,92,
4913849,92,
4914811,91,
4915771,90,
4916724,90,
4917689,88,
4918649,88,
4919611,87,
4920568,87,
4921531,87,
4922980,87,
4923943,87,
4924898,87,
4925856,87,
4926812,86,
4927771,86,
4928737,86,
4930656,86,
4930657,86,
4931619,87,
4932578,88,
4933534,88,
4934977,88,
4935938,89,
4936895,90,
4937857,90,
4938813,90,
4939777,90,
4940735,90,
4941693,88,
4942657,88,
4943616,87,
4945059,86,
4945489,86,
4946973,86,
4947949,86,
4948895,86,
4949865,87,
4950816,87,
4951775,88,
4952734,88,
4953693,88,
4954655,88,
4955613,89,
4956570,89,
4958491,90,
4958929,90,
4959932,90,
4960902,90,
4961862,90,
4962815,90,
4963774,90,
4964734,90,
4965691,91,
4966651,91,
4967620,92,
4968576,92,
4969532,93,
4970979,93,
4971937,93,
4972893,93,
4973856,91,
4974822,90,
4976734,89,
4976735,87,
4977691,87,
4978654,86,
4979614,86,
4980574,86,
4981538,87,
4982978,87,
4983934,87,
4985858,87,
4985859,87,
4986819,88,
4987781,89,
4988740,89,
4989697,90,
4990660,90,
4991621,90,
4993056,90,
4993488,90,
4994972,90,
4995929,90,
4996892,91,
4998331,91,
4998814,90,
5000261,90,
5001220,89,
5001652,89,
5002651,89,
5003624,90,
5004576,90,
5005536,90,
5006986,91,
5007936,91,
5008893,92,
5009853,92,
5010819,92,
5011764,92,
5012757,93,
5013651,94,
5015131,94,
5016092,95,
5016531,95,
5017537,94,
5018979,94,
5019938,93,
5020907,93,
5021852,93,
5022809,93,
5023774,94,
5024735,94,
5025696,95,
5027136,95,
5028577,96,
5029009,96,
5029532,96,
5030975,96,
5031933,95,
5032896,95,
5033854,95,
5034819,95,
5035773,94,
5036734,94,
5037697,94,
5038652,93,
5039613,93,
5040578,93,
5041533,93,
5042979,93,
5043931,93,
5044870,92,
5046769,92,
5046771,91,
5047778,88,
5048727,87,
5049690,87,
5050648,88,
5051618,89,
5052586,90,
5053533,91,
5055455,92,
5055890,93,
5056899,93,
5057862,93,
5059298,91,
5059729,91,
5060737,89,
5061700,87,
5062662,87,
5063627,86,
5064584,87,
5065538,88,
5066971,88,
5067939,88,
5068904,87,
5069854,85,
5070817,84,
5071733,82,
5072788,81,
5073659,80,
5074612,79,
5075571,79,
5076575,79,
5077532,79,
5079934,77,
5079935,77,
5080898,76,
5081855,76,
5082768,76,
5083774,77,
5084734,78,
5085652,80,
5086653,81,
5087632,81,
5088573,82,
5090497,82,
5090929,81,
5091941,81,
5092912,80,
5093856,79,
5094813,79,
5095773,78,
5096732,78,
5097693,78,
5098657,76,
5099615,76,
5100573,75,
5101538,75,
5102931,75,
5103939,76,
5104896,77,
5105854,78,
5106808,79,
5107771,82,
5109697,82,
5110130,85,
5111137,86,
5112581,87,
5112581,88,
5113542,89,
5114974,90,
5115932,91,
5116895,93,
5117865,94,
5118828,94,
5119776,95,
5120737,94,
5121694,94,
5122653,92,
5123617,92,
5124584,91,
5125539,91,
5126982,91,
5127945,91,
5128903,91,
5129863,92,
5131783,91,
5131784,91,
5133161,91,
5134174,90,
5135137,90,
5135572,90,
5136581,90,
5137537,90,
5138976,91,
5139933,92,
5140899,93,
5142344,93,
5142771,93,
5144738,91,
5144739,90,
5145701,89,
5146654,89,
5147620,88,
5148577,88,
5149542,89,
5150978,89,
5151945,90,
5152900,89,
5153810,88,
5154814,87,
5156735,87,
5156737,86,
5157733,86,
5158662,86,
5159618,86,
5160579,86,
5161534,86,
5162977,86,
5164420,86,
5164852,86,
5165858,85,
5167775,85,
5167776,85,
5168736,85,
5169700,86,
5170667,86,
5173542,86,
5173544,85,
5173544,84,
5174980,84,
5175935,83,
5176896,83,
5177856,84,
5178816,87,
5179783,89,
5181223,90,
5182176,91,
5182655,92,
5183623,93,
5184577,95,
5186011,96,
5186975,96,
5187936,97,
5188903,97,
5189859,96,
5190821,96,
5191784,95,
5192736,95,
5193698,95,
5194643,95,
5195613,96,
5196584,97,
5197537,97,
5198977,97,
5199935,97,
5200896,97,
5201863,96,
5202814,96,
5203782,95,
5204749,94,
5206663,95,
5206665,96,
5207613,96,
5208589,97,
5209491,97,
5210973,95,
5211935,93,
5212914,92,
5213868,90,
5214823,89,
5216734,89,
5216735,90,
5217690,90,
5218658,91,
5219571,92,
5220577,92,
5222970,92,
5222971,92,
5223933,91,
5224895,90,
5226772,90,
5226775,90,
5227772,90,
5228733,91,
5229692,92,
5230656,92,
5231616,92,
5232533,93,
5233531,92,
5234973,91,
5235939,90,
5236900,89,
5237855,89,
5238758,89,
5239721,89,
5240693,90,
5241642,90,
5242651,90,
5243614,90,
5244578,90,
5245539,89,
5246928,89,
5247938,88,
5248851,88,
5249859,88,
5251778,88,
5251779,88,
5252738,88,
5253702,88,
5254660,89,
5255614,90,
5256574,90,
5258017,89,
5258980,89,
5259941,88,
5260898,88,
5261858,88,
5262815,89,
5264255,89,
5265711,89,
5265712,90,
5266661,91,
5267623,91,
5269540,92,
5269541,93,
5270934,93,
5272401,94,
5272853,93,
5273853,92,
5274821,91,
5275779,91,
5276739,91,
5277702,90,
5278658,91,
5279612,91,
5280578,91,
5281534,89,
5282980,89,
5283936,86,
5284852,85,
5285836,85,
5286792,85,
5287750,86,
5288693,87,
5290134,89,
5290639,89,
5292054,90,
5292529,90,
5293494,89,
5294984,89,
5295950,89,
5296898,88,
5297856,88,
5302656,88,
5302657,89,
5302657,89,
5302658,91,
5302658,92,
5304575,93,
5304576,95,
5305542,95,
5306953,95,
5307941,95,
5308895,94,
5310335,93,
5311297,92,
5311734,92,
5312733,92,
5313697,92,
5315629,92,
5315630,93,
5316584,93,
5317538,93,
5318991,93,
5320902,93,
5320903,93,
5321864,92,
5322828,92,
5324260,91,
5325696,90,
5325697,89,
5326659,88,
5327627,87,
5328575,86,
5329547,85,
5330977,85,
5332426,85,
5333378,85,
5333812,86,
5334816,86,
5335774,86,
5336734,86,
5337650,86,
5338659,86,
5339606,86,
5340515,86,
5341477,86,
5342915,85,
5343940,85,
5344893,80,
5346755,75,
5346757,71,
5347715,69,
5348675,69,
5349635,69,
5350600,69,
5351562,69,
5352534,69,
5354501,69,
5354981,68,
5356836,68,
5356838,69,
5357857,69,
5358815,70,
5359776,71,
5360740,71,
5361700,71,
5362614,70,
5364577,70,
5364578,69,
5365536,70,
5366978,72,
5367948,73,
5368900,74,
5369858,75,
5370814,76,
5372255,76,
5372738,75,
5373696,74,
5374655,74,
5375621,73,
5377057,74,
5377539,75,
5378978,76,
5379892,78,
5380854,79,
5381814,82,
5382824,83,
5383784,86,
5384738,86,
5385690,86,
5387137,86,
5387572,87,
5388578,89,
5389534,90,
5390982,91,
5391942,90,
5392898,90,
5393858,90,
5394815,89,
5396736,89,
5396737,89,
5397655,89,
5398660,89,
5399618,89,
5401540,89,
5401542,89,
5402977,90,
5403937,90,
5404897,91,
5405814,92,
5406823,93,
5407774,93,
5408737,94,
5409708,94,
5410656,93,
5411622,93,
5412578,92,
5413539,92,
5414979,92,
5415936,91,
5416896,91,
5417860,92,
5418821,92,
5419777,93,
5421693,94,
5421694,95,
5422663,96,
5423621,96,
5424572,94,
5425537,93,
5426984,92,
5427944,92,
5428899,92,
5430337,92,
5431296,92,
5433696,92,
5433697,93,
5433698,93,
5434666,94,
5435623,95,
5437544,95,
5437545,95,
5438982,96,
5439947,96,
5440901,96,
5441857,97,
5442818,97,
5444257,96,
5444737,96,
5445697,96,
5446653,96,
5448579,96,
5448580,95,
5449537,94,
5450978,93,
5451946,93,
5452900,92,
5453868,92,
5454831,92,
5456262,92,
5457223,93,
5457693,93,
5458656,93,
5459618,93,
5460581,92,
5461535,92,
5462976,91,
5463941,91,
5464897,91,
5465860,91,
5466818,90,
5467787,89,
5468742,88,
5469698,87,
5470657,84,
5471622,83,
5473058,83,
5473539,83,
5474975,83,
5475931,84,
5477377,84,
5477812,85,
5479302,87,
5479734,88,
5480735,90,
5482179,92,
5482604,94,
5484582,95,
5484583,96,
5486493,95,
5486974,95,
5488413,95,
5488900,94,
5489859,94,
5491774,94,
5491775,94,
5492740,94,
5493702,93,
5494656,92,
5495615,92,
5496579,91,
5497538,90,
5498974,89,
5499896,88,
5500904,88,
5501852,87,
5502807,87,
5503777,86,
5504742,85,
5505698,85,
5506659,85,
5507621,87,
5508574,88,
5509538,90,
5510981,91,
5511941,93,
5512896,94,
5514343,95,
5514773,96,
5516733,97,
5516733,97,
5517695,98,
5520101,98,
5520102,98,
5521061,97,
5522987,96,
5522988,95,
5523945,95,
5524894,94,
5526339,94,
5527779,95,
5527780,95,
5528741,95,
5531616,94,
5531617,93,
5531618,93,
5532573,92,
5533541,91,
5534984,91,
5535936,92,
5536896,92,
5537858,93,
5538822,93,
5539783,94,
5540739,94,
5542654,93,
5543616,90,
5543617,88,
5544576,86,
5545540,84,
5546984,84,
5547933,84,
5548904,85,
5549859,86,
5550819,87,
5551778,88,
5552737,88,
5553693,87,
5554662,87,
5555620,84,
5556573,83,
5557534,82,
5558977,82,
5559941,82,
5560903,82,
5561857,82,
5562775,81,
5563777,80,
5564747,79,
5565705,79,
5567142,79,
5567621,80,
5569062,80,
5569492,81,
5570974,81,
5571940,82,
5572897,82,
5573859,81,
5574821,75,
5576742,74,
5576743,73,
5577710,74,
5578662,77,
5580579,78,
5580580,80,
5581546,82,
5582977,85,
5583937,85,
5584903,86,
5585857,86,
5586824,86,
5587777,86,
5588747,86,
5589700,86,
5590659,86,
5591624,87,
5592583,87,
5593538,88,
5594970,88,
5595937,87,
5596899,87,
5597855,87,
5598824,87,
5599780,87,
5600739,87,
5601704,86,
5602662,85,
5603617,83,
5604536,81,
5605543,79,
5606933,79,
5607896,79,
5608854,79,
5609812,81,
5610775,82,
5611737,84,
5612696,85,
5613657,87,
5614615,87,
5615623,87,
5616534,87,
5618444,86,
5618933,85,
5619898,84,
5620855,84,
5621816,84,
5622817,84,
5623784,84,
5624734,84,
5625698,83,
5627633,83,
5627634,83,
5628577,83,
5629523,83,
5630986,83,
5631937,84,
5632901,84,
5633858,84,
5634831,84,
5635780,84,
5637227,85,
5637700,85,
5638660,85,
5639624,85,
5641057,86,
5641494,86,
5642987,87,
5643941,87,
5644896,87,
5645858,87,
5646820,86,
5648262,86,
5649223,85,
5650183,85,
5650661,85,
5652578,85,
5652579,85,
5653537,85,
5654982,85,
5655949,85,
5656904,85,
5657871,85,
5658827,84,
5659782,84,
5660736,83,
5661698,83,
5662662,83,
5663619,84,
5665545,84,
5665546,85,
5666986,85,
5667941,86,
5668898,86,
5669855,87,
5671782,87,
5671783,87,
5672743,88,
5673702,88,
5674660,89,
5675623,89,
5677064,89,
5677494,90,
5678982,91,
5679940,91,
5680903,92,
5681859,93,
5682822,94,
5683777,94,
5684743,94,
5685698,95,
5686656,95,
5688093,95,
5688577,95,
5689537,95,
5690980,95,
5691936,95,
5692910,94,
5694812,94,
5695295,94,
5696257,94,
5696736,95,
5698178,97,
5698613,98,
5699621,99,
5700578,100,
5701542,101,
5702983,102,
5704421,102,
5704853,103,
5706823,103,
5706824,103,
5707735,103,
5708745,104,
5709705,104,
5710667,104,
5712586,104,
5715878,104,
5715881,104,
5715883,105,
5715884,105,
5716839,106,
5717798,107,
5720259,107,
5720260,107,
5720741,107,
5721700,107,
5722654,107,
5723601,106,
5724577,106,
5725546,106,
5726979,106,
5728420,106,
5730821,106,
5730822,107,
5730823,106,
5731787,106,
5732739,106,
5733705,106,
5734666,106,
5735621,106,
5736581,106,
5738495,106,
5738935,105,
5742348,105,
5742349,105,
5742349,104,
5742775,104,
5743774,104,
5744744,105,
5745708,105,
5746617,104,
5747576,104,
5748596,102,
5750499,100,
5750978,99,
5751937,99,
5752898,99,
5753855,99,
5754821,100,
5755788,100,
5756749,100,
5757707,100,
5759627,99,
5759629,98,
5760581,97,
5761542,96,
5762982,96,
5763942,96,
5764906,96,
5765865,96,
5766825,95,
5768739,94,
5768739,94,
5769702,95,
5770659,96,
5772098,96,
5772533,96,
5773536,96,
5775459,96,
5775894,96,
5776897,97,
5778819,98,
5778820,98,
5779791,99,
5780741,99,
5781702,98,
5782660,97,
5783618,97,
5784581,97,
5785497,98,
5786918,99,
5787940,101,
5788899,101,
5789870,103,
5791799,104,
5792747,105,
5793698,106,
5794135,106,
5794666,106,
5796096,106,
5796578,106,
5797530,105,
5798989,103,
5799939,102,
5800901,101,
5801856,100,
5802821,100,
5803787,101,
5804740,101,
5806664,101,
5806665,101,
5807633,101,
5808599,101,
5810024,101,
5810978,101,
5811942,101,
5812899,102,
5813867,102,
5815302,103,
5816257,104,
5817228,104,
5818186,105,
5818616,105,
5819624,105,
5820580,106,
5821538,106,
5824422,107,
5824423,108,
5824856,108,
5828745,108,
5828745,108,
5828746,107,
5828747,107,
5829702,106,
5830662,106,
5832579,106,
5833066,106,
5833497,105,
5834982,105,
5836421,104,
5836905,104,
5837858,104,
5838816,104,
5840262,104,
5842606,104,
5842608,104,
5842610,105,
5844587,106,
5844588,107,
5845540,108,
5847464,108,
5847949,108,
5848857,108,
5849815,108,
5851735,108,
5851737,108,
5852695,108,
5853655,109,
5854615,108,
5855578,108,
5856538,108,
5857497,107,
5858939,106,
5859898,105,
5860858,104,
5862779,102,
5862781,101,
5863739,100,
5865658,100,
5865661,101,
5867578,102,
5868055,102,
5868536,103,
5869498,103,
5870938,103,
5872858,104,
5872861,105,
5873819,106,
5874768,106,
5875739,106,
5876698,106,
5877657,106,
5878618,104,
5879624,103,
5880579,102,
5881560,101,
5882977,101,
5883937,101,
5884901,100,
5885856,100,
5886818,98,
5887778,97,
5888738,94,
5889697,93,
5891619,91,
5891620,90,
5892583,89,
5893540,89,
5894996,89,
5895943,89,
5896905,89,
5897863,86,
5898818,80,
5899780,79,
5900746,78,
5902663,77,
5902663,77,
5903616,75,
5904579,74,
5905543,74,
5906985,74,
5907944,73,
5908897,73,
5910339,72,
5910777,72,
5911801,74,
5913228,75,
5913658,78,
5914659,79,
5915565,80,
5916580,80,
5917533,79,
5918979,74,
5920422,73,
5921862,72,
5921862,72,
5922816,74,
5924742,77,
5924743,81,
5925706,84,
5926661,87,
5928098,89,
5929062,90,
5929547,91,
5930990,91,
5932421,91,
5932906,92,
5933858,96,
5935308,97,
5935738,100,
5937230,101,
5937658,102,
5938662,102,
5939622,103,
5940582,103,
5941978,103,
5942976,103,
5944422,102,
5944847,102,
5945858,102,
5946818,102,
5947785,101,
5948742,102,
5949641,102,
5950598,102,
5952999,102,
5953002,102,
5953961,104,
5954919,105,
5955881,106,
5957801,106,
5957804,107,
5958762,107,
5959720,107,
5960681,107,
5963078,107,
5963081,106,
5963562,107,
5964520,107,
5965960,107,
5966921,107,
5967881,107,
5968839,107,
5969799,106,
5970761,106,
5971720,107,
5972681,107,
5974121,107,
5974600,108,
5976521,109,
5976524,110,
5977480,110,
5978921,111,
5979881,111,
5980841,111,
5981801,111,
5982764,111,
5983727,111,
5985640,111,
5985642,111,
5987560,111,
5987562,111,
5988520,110,
5989482,110,
5990919,110,
5991880,109,
5992838,109,
5993798,109,
5994760,108,
5995720,107,
5996682,106,
5997639,106,
5998600,105,
5999560,105,
6000519,105,
6001480,104,
6002922,103,
6003880,103,
6004840,103,
6006761,104,
6006764,105,
6007721,106,
6008680,106,
6009641,106,
6010601,106,
6012520,105,
6012522,105,
6013483,105,
6014921,105,
6015881,106,
6016841,105,
6017801,105,
6018760,105,
6019722,104,
6020681,104,
6021640,103,
6023561,103,
6023565,102,
6024520,99,
6025480,98,
6026919,97,
6027879,97,
6028840,97,
6029799,96,
6030762,95,
6031720,92,
6032681,85,
6033640,84,
6034601,83,
6035559,83,
6036521,84,
6037481,84,
6039401,85,
6039879,86,
6040840,86,
6041801,86,
6042760,86,
6044201,85,
6044682,85,
6045641,85,
6046600,86,
6047560,86,
6048520,87,
6049480,86,
6051400,86,
6051882,85,
6052839,84,
6053800,84,
6054760,84,
6055720,85,
6056683,85,
6057640,85,
6058602,85,
6059561,86,
6060522,85,
6061480,84,
6062919,83,
6063882,83,
6064839,83,
6065802,84,
6066760,85,
6067720,85,
6068681,86,
6070600,86,
6070602,86,
6071560,84,
6072519,84,
6073480,83,
6074921,82,
6075880,81,
6076841,81,
6077799,80,
6078760,80,
6079720,80,
6081641,80,
6081643,80,
6082600,80,
6083560,81,
6084519,81,
6085480,82,
6086919,83,
6087881,84,
6088839,84,
6089799,84,
6091721,84,
6091723,84,
6092681,85,
6093641,85,
6094600,84,
6095561,83,
6096519,83,
6097542,82,
6098935,82,
6099878,83,
