t_offset_ms,rr_interval_ms,bpm_instantane
2926333,510,118
2926843,514,117
2927357,517,116
2927874,518,116
2928392,518,116
2928910,520,115
2929430,521,115
2929951,521,115
2930472,519,116
2930991,512,117
2931503,514,117
2932017,508,118
2932525,505,119
2933030,506,119
2933536,514,117
2934050,540,111
2934590,568,106
2935158,577,104
2935735,595,101
2936330,622,96
2936952,640,94
2937592,642,93
2938234,592,101
2938826,574,105
2939400,559,107
2939959,541,111
2940500,560,107
2941060,549,109
2941609,546,110
2942155,539,111
2942694,541,111
2943235,534,112
2943769,541,111
2944310,546,110
2944856,540,111
2945396,528,114
2945924,527,114
2946451,528,114
2946979,514,117
2947493,521,115
2948014,512,117
2948526,516,116
2949042,508,118
2949550,509,118
2950059,503,119
2950562,501,120
2951063,503,119
2951566,499,120
2952065,495,121
2952560,494,121
2953054,490,122
2953544,484,124
2954028,963,62
2954991,480,125
2955471,478,126
2955949,480,125
2956429,471,127
2956900,472,127
2957372,472,127
2957844,473,127
2958317,467,128
2958784,468,128
2959252,461,130
2959713,462,130
2960175,469,128
2960644,453,132
2961097,464,129
2961561,456,132
2962017,457,131
2962474,455,132
2962929,454,132
2963383,454,132
2963837,451,133
2964288,452,133
2964740,445,135
2965185,451,133
2965636,449,134
2966085,449,134
2966534,445,135
2966979,445,135
2967424,444,135
2967868,443,135
2968311,442,136
2968753,444,135
2969197,441,136
2969638,442,136
2970080,438,137
2970518,439,137
2970957,444,135
2971401,438,137
2971839,437,137
2972276,445,135
2972721,441,136
2973162,438,137
2973600,437,137
2974037,440,136
2974477,872,69
2975349,436,138
2975785,434,138
2976219,877,68
2977096,430,140
2977526,433,139
2977959,433,139
2978392,436,138
2978828,431,139
2979259,434,138
2979693,433,139
2980126,436,138
2980562,432,139
2980994,434,138
2981428,432,139
2981860,430,140
2982290,432,139
2982722,429,140
2983151,436,138
2983587,433,139
2984020,434,138
2984454,435,138
2984889,434,138
2985323,432,139
2985755,438,137
2986193,439,137
2986632,432,139
2987064,439,137
2987503,436,138
2987939,432,139
2988371,438,137
2988809,435,138
2989244,425,141
2989669,436,138
2990105,431,139
2990536,429,140
2990965,426,141
2991391,434,138
2991825,429,140
2992254,423,142
2992677,426,141
2993103,428,140
2993531,427,141
2993958,418,144
2994376,427,141
2994803,424,142
2995227,416,144
2995643,421,143
2996064,420,143
2996484,415,145
2996899,415,145
2997314,421,143
2997735,408,147
2998143,417,144
2998560,414,145
2998974,413,145
2999387,414,145
2999801,411,146
3000212,413,145
3000625,410,146
3001035,407,147
3001442,412,146
3001854,408,147
3002262,405,148
3002667,409,147
3003076,411,146
3003487,408,147
3003895,408,147
3004303,405,148
3004708,408,147
3005116,402,149
3005518,407,147
3005925,400,150
3006325,401,150
3006726,402,149
3007128,406,148
3007534,404,149
3007938,405,148
3008343,398,151
3008741,404,149
3009145,402,149
3009547,402,149
3009949,403,149
3010352,400,150
3010752,401,150
3011153,401,150
3011554,403,149
3011957,401,150
3012358,399,150
3012757,408,147
3013165,395,152
3013560,407,147
3013967,396,152
3014363,403,149
3014766,405,148
3015171,398,151
3015569,404,149
3015973,402,149
3016375,400,150
3016775,408,147
3017183,404,149
3017587,403,149
3017990,405,148
3018395,405,148
3018800,402,149
3019202,406,148
3019608,405,148
3020013,402,149
3020415,403,149
3020818,403,149
3021221,401,150
3021622,401,150
3022023,403,149
3022426,403,149
3022829,401,150
3023230,402,149
3023632,400,150
3024032,402,149
3024434,397,151
3024831,403,149
3025234,396,152
3025630,401,150
3026031,403,149
3026434,398,151
3026832,397,151
3027229,402,149
3027631,396,152
3028027,1418,42
3029445,586,102
3030031,1188,51
3031219,399,150
3031618,396,152
3032014,399,150
3032413,399,150
3032812,401,150
3033213,399,150
3033612,400,150
3034012,399,150
3034411,403,149
3034814,404,149
3035218,399,150
3035617,405,148
3036022,406,148
3036428,399,150
3036827,402,149
3037229,408,147
3037637,402,149
3038039,401,150
3038440,405,148
3038845,401,150
3039246,401,150
3039647,402,149
3040049,404,149
3040453,400,150
3040853,400,150
3041253,398,151
3041651,403,149
3042054,399,150
3042453,401,150
3042854,402,149
3043256,401,150
3043657,397,151
3044054,398,151
3044452,398,151
3044850,401,150
3045251,399,150
3045650,403,149
3046053,402,149
3046455,396,152
3046851,397,151
3047248,400,150
3047648,397,151
3048045,396,152
3048441,401,150
3048842,394,152
3049236,396,152
3049632,398,151
3050030,393,153
3050423,400,150
3050823,398,151
3051221,396,152
3051617,400,150
3052017,396,152
3052413,399,150
3052812,401,150
3053213,398,151
3053611,397,151
3054008,799,75
3054807,398,151
3055205,402,149
3055607,393,153
3056000,403,149
3056403,401,150
3056804,396,152
3057200,403,149
3057603,400,150
3058003,396,152
3058399,404,149
3058803,404,149
3059207,399,150
3059606,399,150
3060005,402,149
3060407,397,151
3060804,474,127
3061278,329,182
3061607,399,150
3062006,799,75
3062805,397,151
3063202,398,151
3063600,404,149
3064004,401,150
3064405,398,151
3064803,406,148
3065209,407,147
3065616,410,146
3066026,404,149
3066430,403,149
3066833,404,149
3067237,407,147
3067644,407,147
3068051,405,148
3068456,403,149
3068859,410,146
3069269,405,148
3069674,404,149
3070078,412,146
3070490,404,149
3070894,404,149
3071298,409,147
3071707,406,148
3072113,406,148
3072519,401,150
3072920,408,147
3073328,406,148
3073734,403,149
3074137,409,147
3074546,407,147
3074953,400,150
3075353,409,147
3075762,404,149
3076166,405,148
3076571,405,148
3076976,406,148
3077382,406,148
3077788,400,150
3078188,405,148
3078593,803,75
3079396,405,148
3079801,401,150
3080202,400,150
3080602,403,149
3081005,402,149
3081407,403,149
3081810,406,148
3082216,402,149
3082618,398,151
3083016,404,149
3083420,409,147
3083829,403,149
3084232,402,149
3084634,403,149
3085037,403,149
3085440,408,147
3085848,405,148
3086253,405,148
3086658,406,148
3087064,405,148
3087469,402,149
3087871,409,147
3088280,405,148
3088685,400,150
3089085,411,146
3089496,408,147
3089904,407,147
3090311,403,149
3090714,411,146
3091125,408,147
3091533,405,148
3091938,413,145
3092351,406,148
3092757,410,146
3093167,409,147
3093576,407,147
3093983,409,147
3094392,406,148
3094798,405,148
3095203,410,146
3095613,401,150
3096014,406,148
3096420,405,148
3096825,405,148
3097230,812,74
3098042,403,149
3098445,403,149
3098848,404,149
3099252,411,146
3099663,407,147
3100070,403,149
3100473,406,148
3100879,408,147
3101287,409,147
3101696,412,146
3102108,409,147
3102517,411,146
3102928,409,147
3103337,412,146
3103749,415,145
3104164,411,146
3104575,410,146
3104985,417,144
3105402,415,145
3105817,409,147
3106226,411,146
3106637,413,145
3107050,410,146
3107460,412,146
3107872,416,144
3108288,413,145
3108701,410,146
3109111,407,147
3109518,414,145
3109932,408,147
3110340,410,146
3110750,411,146
3111161,412,146
3111573,405,148
3111978,411,146
3112389,413,145
3112802,405,148
3113207,404,149
3113611,409,147
3114020,402,149
3114422,411,146
3114833,407,147
3115240,403,149
3115643,403,149
3116046,409,147
3116455,401,150
3116856,405,148
3117261,405,148
3117666,399,150
3118065,406,148
3118471,400,150
3118871,403,149
3119274,407,147
3119681,400,150
3120081,401,150
3120482,403,149
3120885,404,149
3121289,401,150
3121690,410,146
3122100,403,149
3122503,407,147
3122910,409,147
3123319,401,150
3123720,411,146
3124131,407,147
3124538,404,149
3124942,406,148
3125348,408,147
3125756,404,149
3126160,409,147
3126569,404,149
3126973,407,147
3127380,403,149
3127783,409,147
3128192,401,150
3128593,406,148
3128999,409,147
3129408,403,149
3129811,414,145
3130225,402,149
3130627,404,149
3131031,410,146
3131441,409,147
3131850,411,146
3132261,409,147
3132670,817,73
3133487,407,147
3133894,408,147
3134302,400,150
3134702,412,146
3135114,409,147
3135523,408,147
3135931,407,147
3136338,404,149
3136742,408,147
3137150,408,147
3137558,408,147
3137966,407,147
3138373,414,145
3138787,402,149
3139189,412,146
3139601,406,148
3140007,411,146
3140418,411,146
3140829,410,146
3141239,410,146
3141649,406,148
3142055,414,145
3142469,404,149
3142873,415,145
3143288,405,148
3143693,406,148
3144099,411,146
3144510,400,150
3144910,414,145
3145324,408,147
3145732,407,147
3146139,403,149
3146542,408,147
3146950,409,147
3147359,405,148
3147764,406,148
3148170,405,148
3148575,405,148
3148980,404,149
3149384,405,148
3149789,407,147
3150196,412,146
3150608,408,147
3151016,408,147
3151424,409,147
3151833,413,145
3152246,412,146
3152658,411,146
3153069,410,146
3153479,414,145
3153893,416,144
3154309,411,146
3154720,412,146
3155132,416,144
3155548,412,146
3155960,418,144
3156378,416,144
3156794,410,146
3157204,414,145
3157618,416,144
3158034,419,143
3158453,417,144
3158870,412,146
3159282,418,144
3159700,415,145
3160115,417,144
3160532,420,143
3160952,423,142
3161375,412,146
3161787,415,145
3162202,415,145
3162617,413,145
3163030,410,146
3163440,414,145
3163854,419,143
3164273,409,147
3164682,411,146
3165093,417,144
3165510,411,146
3165921,408,147
3166329,409,147
3166738,407,147
3167145,819,73
3167964,409,147
3168373,412,146
3168785,406,148
3169191,412,146
3169603,408,147
3170011,404,149
3170415,412,146
3170827,406,148
3171233,408,147
3171641,412,146
3172053,407,147
3172460,408,147
3172868,407,147
3173275,404,149
3173679,411,146
3174090,409,147
3174499,403,149
3174902,411,146
3175313,407,147
3175720,404,149
3176124,407,147
3176531,408,147
3176939,408,147
3177347,412,146
3177759,408,147
3178167,408,147
3178575,412,146
3178987,412,146
3179399,410,146
3179809,411,146
3180220,411,146
3180631,412,146
3181043,415,145
3181458,413,145
3181871,415,145
3182286,407,147
3182693,421,143
3183114,417,144
3183531,831,72
3184362,419,143
3184781,413,145
3185194,413,145
3185607,415,145
3186022,420,143
3186442,406,148
3186848,414,145
3187262,405,148
3187667,416,144
3188083,816,74
3188899,255,235
3189154,563,107
3189717,418,144
3190135,413,145
3190548,818,73
3191366,410,146
3191776,608,99
3192384,610,98
3192994,2854,21
3191553,411,146
3191964,813,74
3192777,1211,50
3193988,405,148
3194393,402,149
3194795,288,208
3195083,528,114
3195611,407,147
3196018,402,149
3196420,404,149
3196824,413,145
3197237,402,149
3197639,813,74
3198452,409,147
3198861,406,148
3199267,411,146
3199678,412,146
3200090,408,147
3200498,411,146
3200909,407,147
3201316,729,82
3202045,1239,48
3203284,509,118
3203793,414,145
3204207,414,145
3204621,821,73
3205442,310,194
3205752,519,116
3206271,413,145
3206684,402,149
3207086,415,145
3207501,409,147
3207910,404,149
3208314,412,146
3208726,412,146
3209138,402,149
3209540,406,148
3209946,409,147
3210355,405,148
3210760,401,150
3211161,407,147
3211568,403,149
3211971,406,148
3212377,402,149
3212779,403,149
3213182,405,148
3213587,807,74
3214394,400,150
3214794,408,147
3215202,400,150
3215602,400,150
3216002,406,148
3216408,401,150
3216809,402,149
3217211,406,148
3217617,403,149
3218020,401,150
3218421,402,149
3218823,405,148
3219228,405,148
3219633,404,149
3220037,403,149
3220440,399,150
3220839,409,147
3221248,406,148
3221654,403,149
3222057,402,149
3222459,409,147
3222868,399,150
3223267,404,149
3223671,406,148
3224077,407,147
3224484,403,149
3224887,406,148
3225293,410,146
3225703,815,74
3226518,410,146
3226928,410,146
3227338,411,146
3227749,411,146
3228160,418,144
3228578,413,145
3228991,424,142
3229415,417,144
3229832,414,145
3230246,420,143
3230666,421,143
3231087,418,144
3231505,419,143
3231924,424,142
3232348,423,142
3232771,424,142
3233195,862,70
3234057,520,115
3234577,2526,24
3232808,607,99
3233415,263,228
3233678,433,139
3234111,3071,20
3232887,437,137
3233324,443,135
3233767,436,138
3234203,436,138
3234639,442,136
3235081,438,137
3235519,449,134
3235968,446,135
3236414,589,102
3237003,307,195
3237310,448,134
3237758,451,133
3238209,449,134
3238658,448,134
3239106,459,131
3239565,458,131
3240023,460,130
3240483,467,128
3240950,469,128
3241419,475,126
3241894,474,127
3242368,479,125
3242847,476,126
3243323,479,125
3243802,477,126
3244279,479,125
3244758,479,125
3245237,475,126
3245712,485,124
3246197,472,127
3246669,477,126
3247146,489,123
3247635,492,122
3248127,496,121
3248623,502,120
3249125,504,119
3249629,496,121
3250125,500,120
3250625,500,120
3251125,491,122
3251616,494,121
3252110,490,122
3252600,491,122
3253091,494,121
3253585,494,121
3254079,495,121
3254574,501,120
3255075,495,121
3255570,496,121
3256066,501,120
3256567,500,120
3257067,493,122
3257560,500,120
3258060,494,121
3258554,486,123
3259040,488,123
3259528,495,121
3260023,488,123
3260511,479,125
3260990,479,125
3261469,474,127
3261943,482,124
3262425,481,125
3262906,477,126
3263383,479,125
3263862,493,122
3264355,482,124
3264837,490,122
3265327,485,124
3265812,484,124
3266296,488,123
3266784,488,123
3267272,476,126
3267748,497,121
3268245,487,123
3268732,482,124
3269214,479,125
3269693,486,123
3270179,476,126
3270655,484,124
3271139,477,126
3271616,561,107
3272177,408,147
3272585,480,125
3273065,979,61
3274044,480,125
3274524,1465,41
3275989,489,123
3276478,500,120
3276978,486,123
3277464,502,120
3277966,495,121
3278461,495,121
3278956,490,122
3279446,491,122
3279937,489,123
3280426,493,122
3280919,491,122
3281410,487,123
3281897,485,124
3282382,488,123
3282870,479,125
3283349,489,123
3283838,486,123
3284324,488,123
3284812,493,122
3285305,496,121
3285801,499,120
3286300,504,119
3286804,503,119
3287307,509,118
3287816,500,120
3288316,502,120
3288818,487,123
3289305,493,122
3289798,481,125
3290279,481,125
3290760,479,125
3291239,478,126
3291717,476,126
3292193,479,125
3292672,479,125
3293151,476,126
3293627,480,125
3294107,482,124
3294589,480,125
3295069,475,126
3295544,485,124
3296029,484,124
3296513,472,127
3296985,474,127
3297459,473,127
3297932,468,128
3298400,470,128
3298870,943,64
3299813,474,127
3300287,471,127
3300758,478,126
3301236,479,125
3301715,480,125
3302195,485,124
3302680,483,124
3303163,481,125
3303644,490,122
3304134,488,123
3304622,478,126
3305100,487,123
3305587,482,124
3306069,479,125
3306548,476,126
3307024,478,126
3307502,481,125
3307983,476,126
3308459,479,125
3308938,473,127
3309411,477,126
3309888,480,125
3310368,479,125
3310847,476,126
3311323,479,125
3311802,480,125
3312282,471,127
3312753,486,123
3313239,475,126
3313714,482,124
3314196,480,125
3314676,473,127
3315149,476,126
3315625,486,123
3316111,479,125
3316590,481,125
3317071,479,125
3317550,489,123
3318039,480,125
3318519,487,123
3319006,412,146
3319418,568,106
3319986,481,125
3320467,479,125
3320946,485,124
3321431,481,125
3321912,483,124
3322395,485,124
3322880,481,125
3323361,486,123
3323847,483,124
3324330,483,124
3324813,485,124
3325298,486,123
3325784,490,122
3326274,490,122
3326764,491,122
3327255,497,121
3327752,489,123
3328241,506,119
3328747,498,120
3329245,499,120
3329744,492,122
3330236,488,123
3330724,497,121
3331221,489,123
3331710,491,122
3332201,497,121
3332698,502,120
3333200,501,120
3333701,510,118
3334211,510,118
3334721,507,118
3335228,518,116
3335746,511,117
3336257,511,117
3336768,511,117
3337279,514,117
3337793,513,117
3338306,514,117
3338820,512,117
3339332,513,117
3339845,507,118
3340352,509,118
3340861,506,119
3341367,508,118
3341875,509,118
3342384,509,118
3342893,509,118
3343402,513,117
3343915,512,117
3344427,510,118
3344937,512,117
3345449,1514,40
3346963,505,119
3347468,502,120
3347970,501,120
3348471,510,118
3348981,396,152
3349377,634,95
3350011,511,117
3350522,516,116
3351038,515,117
3351553,517,116
3352070,521,115
3352591,513,117
3353104,520,115
3353624,406,148
3354030,637,94
3354667,521,115
3355188,521,115
3355709,389,154
3356098,669,90
3356767,527,114
3357294,527,114
3357821,520,115
3358341,526,114
3358867,524,115
3359391,528,114
3359919,533,113
3360452,534,112
3360986,538,112
3361524,542,111
3362066,544,110
3362610,540,111
3363150,528,114
3363678,537,112
3364215,529,113
3364744,527,114
3365271,533,113
3365804,540,111
3366344,535,112
3366879,534,112
3367413,530,113
3367943,537,112
3368480,532,113
3369012,531,113
3369543,518,116
3370061,534,112
3370595,535,112
3371130,525,114
3371655,533,113
3372188,538,112
3372726,533,113
3373259,541,111
3373800,531,113
3374331,540,111
3374871,525,114
3375396,525,114
3375921,524,115
3376445,519,116
3376964,513,117
3377477,524,115
3378001,509,118
3378510,512,117
3379022,506,119
3379528,507,118
3380035,505,119
3380540,504,119
3381044,501,120
3381545,498,120
3382043,504,119
3382547,500,120
3383047,503,119
3383550,497,121
3384047,505,119
3384552,506,119
3385058,501,120
3385559,493,122
3386052,500,120
3386552,504,119
3387056,496,121
3387552,498,120
3388050,498,120
3388548,500,120
3389048,498,120
3389546,501,120
3390047,497,121
3390544,502,120
3391046,497,121
3391543,498,120
3392041,490,122
3392531,494,121
3393025,494,121
3393519,492,122
3394011,494,121
3394505,495,121
3395000,491,122
3395491,493,122
3395984,488,123
3396472,503,119
3396975,494,121
3397469,494,121
3397963,496,121
3398459,496,121
3398955,500,120
3399455,498,120
3399953,499,120
3400452,499,120
3400951,502,120
3401453,494,121
3401947,491,122
3402438,489,123
3402927,486,123
3403413,487,123
3403900,488,123
3404388,485,124
3404873,490,122
3405363,487,123
3405850,480,125
3406330,489,123
3406819,488,123
3407307,488,123
3407795,491,122
3408286,499,120
3408785,487,123
3409272,497,121
3409769,501,120
3410270,492,122
3410762,492,122
3411254,504,119
3411758,496,121
3412254,491,122
3412745,482,124
3413227,487,123
3413714,486,123
3414200,480,125
3414680,488,123
3415168,482,124
3415650,483,124
3416133,974,62
3417107,496,121
3417603,482,124
3418085,500,120
3418585,492,122
3419077,496,121
3419573,496,121
3420069,500,120
3420569,499,120
3421068,501,120
3421569,503,119
3422072,497,121
3422569,502,120
3423071,501,120
3423572,506,119
3424078,504,119
3424582,500,120
3425082,498,120
3425580,500,120
3426080,505,119
3426585,509,118
3427094,502,120
3427596,507,118
3428103,497,121
3428600,507,118
3429107,493,122
3429600,497,121
3430097,502,120
3430599,491,122
3431090,490,122
3431580,494,121
3432074,500,120
3432574,500,120
3433074,505,119
3433579,501,120
3434080,510,118
3434590,505,119
3435095,511,117
3435606,505,119
3436111,507,118
3436618,509,118
3437127,507,118
3437634,503,119
3438137,656,91
3438793,344,174
3439137,503,119
3439640,496,121
3440136,506,119
3440642,504,119
3441146,499,120
3441645,509,118
3442154,509,118
3442663,1017,59
3443680,516,116
3444196,517,116
3444713,522,115
3445235,520,115
3445755,517,116
3446272,517,116
3446789,526,114
3447315,517,116
3447832,511,117
3448343,518,116
3448861,512,117
3449373,508,118
3449881,501,120
3450382,507,118
3450889,502,120
3451391,500,120
3451891,503,119
3452394,504,119
3452898,503,119
3453401,507,118
3453908,513,117
3454421,524,115
3454945,526,114
3455471,522,115
3455993,537,112
3456530,523,115
3457053,526,114
3457579,532,113
3458111,524,115
3458635,528,114
3459163,525,114
3459688,509,118
3460197,532,113
3460729,520,115
3461249,522,115
3461771,509,118
3462280,514,117
3462794,516,116
3463310,519,116
3463829,506,119
3464335,512,117
3464847,513,117
3465360,509,118
3465869,510,118
3466379,511,117
3466890,505,119
3467395,513,117
3467908,506,119
3468414,507,118
3468921,512,117
3469433,511,117
3469944,513,117
3470457,512,117
3470969,524,115
3471493,521,115
3472014,521,115
3472535,518,116
3473053,521,115
3473574,526,114
3474100,519,116
3474619,517,116
3475136,521,115
3475657,520,115
3476177,519,116
3476696,333,180
3477029,1206,50
3478235,511,117
3478746,511,117
3479257,521,115
3479778,517,116
3480295,522,115
3480817,387,155
3481204,676,89
3481880,526,114
3482406,534,112
3482940,530,113
3483470,529,113
3483999,517,116
3484516,525,114
3485041,521,115
3485562,521,115
3486083,515,117
3486598,517,116
3487115,513,117
3487628,512,117
3488140,502,120
3488642,504,119
3489146,500,120
3489646,497,121
3490143,499,120
3490642,498,120
3491140,501,120
3491641,501,120
3492142,499,120
3492641,492,122
3493133,495,121
3493628,503,119
3494131,502,120
3494633,501,120
3495134,502,120
3495636,501,120
3496137,508,118
3496645,505,119
3497150,493,122
3497643,504,119
3498147,504,119
3498651,500,120
3499151,496,121
3499647,505,119
3500152,498,120
3500650,501,120
3501151,507,118
3501658,505,119
3502163,505,119
3502668,514,117
3503182,511,117
3503693,515,117
3504208,520,115
3504728,516,116
3505244,522,115
3505766,518,116
3506284,521,115
3506805,522,115
3507327,518,116
3507845,514,117
3508359,507,118
3508866,512,117
3509378,502,120
3509880,503,119
3510383,505,119
3510888,514,117
3511402,513,117
3511915,521,115
3512436,526,114
3512962,529,113
3513491,539,111
3514030,540,111
3514570,545,110
3515115,542,111
3515657,555,108
3516212,530,113
3516742,550,109
3517292,476,126
3517768,596,101
3518364,536,112
3518900,538,112
3519438,527,114
3519965,528,114
3520493,519,116
3521012,532,113
3521544,534,112
3522078,537,112
3522615,537,112
3523152,540,111
3523692,536,112
3524228,529,113
3524757,530,113
3525287,527,114
3525814,521,115
3526335,521,115
3526856,519,116
3527375,525,114
3527900,521,115
3528421,521,115
3528942,522,115
3529464,533,113
3529997,524,115
3530521,529,113
3531050,533,113
3531583,524,115
3532107,521,115
3532628,525,114
3533153,518,116
3533671,521,115
3534192,521,115
3534713,521,115
3535234,518,116
3535752,512,117
3536264,518,116
3536782,510,118
3537292,509,118
3537801,510,118
3538311,507,118
3538818,512,117
3539330,513,117
3539843,520,115
3540363,509,118
3540872,523,115
3541395,514,117
3541909,519,116
3542428,513,117
3542941,514,117
3543455,516,116
3543971,1022,59
3544993,509,118
3545502,504,119
3546006,509,118
3546515,509,118
3547024,505,119
3547529,496,121
3548025,502,120
3548527,495,121
3549022,496,121
3549518,497,121
3550015,492,122
3550507,495,121
3551002,496,121
3551498,492,122
3551990,497,121
3552487,493,122
3552980,489,123
3553469,492,122
3553961,492,122
3554453,487,123
3554940,488,123
3555428,488,123
3555916,490,122
3556406,486,123
3556892,493,122
3557385,482,124
3557867,492,122
3558359,487,123
3558846,491,122
3559337,484,124
3559821,485,124
3560306,483,124
3560789,482,124
3561271,483,124
3561754,479,125
3562233,478,126
3562711,485,124
3563196,481,125
3563677,481,125
3564158,486,123
3564644,480,125
3565124,478,126
3565602,487,123
3566089,487,123
3566576,485,124
3567061,485,124
3567546,490,122
3568036,483,124
3568519,487,123
3569006,483,124
3569489,481,125
3569970,481,125
3570451,304,197
3570755,648,93
3571403,475,126
3571878,475,126
3572353,476,126
3572829,476,126
3573305,476,126
3573781,479,125
3574260,481,125
3574741,483,124
3575224,484,124
3575708,487,123
3576195,494,121
3576689,495,121
3577184,495,121
3577679,495,121
3578174,501,120
3578675,499,120
3579174,505,119
3579679,504,119
3580183,500,120
3580683,506,119
3581189,506,119
3581695,498,120
3582193,501,120
3582694,505,119
3583199,500,120
3583699,493,122
3584192,493,122
3584685,493,122
3585178,491,122
3585669,487,123
3586156,490,122
3586646,490,122
3587136,487,123
3587623,491,122
3588114,492,122
3588606,491,122
3589097,493,122
3589590,492,122
3590082,495,121
3590577,487,123
3591064,493,122
3591557,498,120
3592055,497,121
3592552,491,122
3593043,493,122
3593536,491,122
3594027,494,121
3594521,495,121
3595016,503,119
3595519,501,120
3596020,501,120
3596521,501,120
3597022,503,119
3597525,502,120
3598027,507,118
3598534,511,117
3599045,513,117
3599558,520,115
3600078,523,115
3600601,525,114
3601126,526,114
3601652,527,114
3602179,534,112
3602713,527,114
3603240,525,114
3603765,531,113
3604296,523,115
3604819,521,115
3605340,518,116
3605858,518,116
3606376,518,116
3606894,513,117
3607407,521,115
3607928,532,113
3608460,541,111
3609001,545,110
3609546,570,105
3610116,587,102
3610703,588,102
3611291,578,104
3611869,567,106
3612436,560,107
3612996,557,108
3613553,537,112
3614090,542,111
3614632,530,113
3615162,528,114
3615690,528,114
3616218,524,115
3616742,524,115
3617266,522,115
3617788,515,117
3618303,514,117
3618817,512,117
3619329,511,117
3619840,508,118
3620348,509,118
3620857,509,118
3621366,509,118
3621875,505,119
3622380,1012,59
3623392,500,120
3623892,504,119
3624396,495,121
3624891,501,120
3625392,498,120
3625890,498,120
3626388,493,122
3626881,496,121
3627377,498,120
3627875,495,121
3628370,502,120
3628872,496,121
3629368,498,120
3629866,487,123
3630353,502,120
3630855,497,121
3631352,493,122
3631845,493,122
3632338,493,122
3632831,494,121
3633325,500,120
3633825,500,120
3634325,500,120
3634825,506,119
3635331,504,119
3635835,504,119
3636339,503,119
3636842,501,120
3637343,505,119
3637848,494,121
3638342,502,120
3638844,503,119
3639347,497,121
3639844,499,120
3640343,495,121
3640838,496,121
3641334,494,121
3641828,491,122
3642319,497,121
3642816,487,123
3643303,491,122
3643794,487,123
3644281,487,123
3644768,486,123
3645254,497,121
3645751,501,120
3646252,505,119
3646757,520,115
3647277,523,115
3647800,526,114
3648326,525,114
3648851,521,115
3649372,525,114
3649897,521,115
3650418,518,116
3650936,509,118
3651445,508,118
3651953,512,117
3652465,501,120
3652966,511,117
3653477,498,120
3653975,493,122
3654468,496,121
3654964,489,123
3655453,496,121
3655949,492,122
3656441,498,120
3656939,501,120
3657440,502,120
3657942,507,118
3658449,503,119
3658952,502,120
3659454,505,119
3659959,506,119
3660465,493,122
3660958,986,61
3661944,493,122
3662437,489,123
3662926,488,123
3663414,486,123
3663900,482,124
3664382,481,125
3664863,481,125
3665344,479,125
3665823,486,123
3666309,475,126
3666784,482,124
3667266,481,125
3667747,478,126
3668225,486,123
3668711,479,125
3669190,483,124
3669673,485,124
3670158,485,124
3670643,481,125
3671124,480,125
3671604,483,124
3672087,482,124
3672569,485,124
3673054,480,125
3673534,485,124
3674019,481,125
3674500,474,127
3674974,486,123
3675460,477,126
3675937,479,125
3676416,476,126
3676892,479,125
3677371,480,125
3677851,470,128
3678321,479,125
3678800,476,126
3679276,472,127
3679748,472,127
3680220,475,126
3680695,470,128
3681165,474,127
3681639,469,128
3682108,464,129
3682572,465,129
3683037,466,129
3683503,467,128
3683970,464,129
3684434,460,130
3684894,465,129
3685359,463,130
3685822,457,131
3686279,457,131
3686736,457,131
3687193,452,133
3687645,456,132
3688101,449,134
3688550,447,134
3688997,453,132
3689450,448,134
3689898,448,134
3690346,448,134
3690794,457,131
3691251,439,137
3691690,443,135
3692133,444,135
3692577,449,134
3693026,442,136
3693468,446,135
3693914,444,135
3694358,442,136
3694800,444,135
3695244,444,135
3695688,446,135
3696134,446,135
3696580,438,137
3697018,450,133
3697468,441,136
3697909,438,137
3698347,447,134
3698794,444,135
3699238,443,135
3699681,443,135
3700124,443,135
3700567,440,136
3701007,450,133
3701457,442,136
3701899,438,137
3702337,450,133
3702787,440,136
3703227,439,137
3703666,449,134
3704115,437,137
3704552,437,137
3704989,445,135
3705434,449,134
3705883,422,142
3706305,440,136
3706745,437,137
3707182,437,137
3707619,439,137
3708058,427,141
3708485,437,137
3708922,437,137
3709359,429,140
3709788,437,137
3710225,432,139
3710657,429,140
3711086,432,139
3711518,429,140
3711947,431,139
3712378,428,140
3712806,422,142
3713228,430,140
3713658,569,105
3714227,277,217
3714504,430,140
3714934,426,141
3715360,425,141
3715785,423,142
3716208,424,142
3716632,426,141
3717058,427,141
3717485,426,141
3717911,421,143
3718332,425,141
3718757,424,142
3719181,424,142
3719605,427,141
3720032,422,142
3720454,419,143
3720873,424,142
3721297,423,142
3721720,422,142
3722142,418,144
3722560,422,142
3722982,420,143
3723402,422,142
3723824,419,143
3724243,423,142
3724666,416,144
3725082,416,144
3725498,426,141
3725924,416,144
3726340,418,144
3726758,416,144
3727174,415,145
3727589,414,145
3728003,422,142
3728425,412,146
3728837,423,142
3729260,413,145
3729673,415,145
3730088,416,144
3730504,411,146
3730915,415,145
3731330,415,145
3731745,413,145
3732158,413,145
3732571,416,144
3732987,408,147
3733395,423,142
3733818,410,146
3734228,413,145
3734641,412,146
3735053,407,147
3735460,415,145
3735875,411,146
3736286,411,146
3736697,413,145
3737110,413,145
3737523,408,147
3737931,411,146
3738342,415,145
3738757,412,146
3739169,408,147
3739577,415,145
3739992,406,148
3740398,409,147
3740807,408,147
3741215,411,146
3741626,407,147
3742033,412,146
3742445,404,149
3742849,412,146
3743261,403,149
3743664,733,82
3744397,491,122
3744888,406,148
